"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0l4DTppOxy7NUaEcwXuOb6","Animal","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","spotify:album:6oZ5iDw1LT25svEK0g5OqT","Habits (Spotify)","spotify:artist:0RpddSzUHfncUWNJXKOsjy","Neon Trees","2010","https://i.scdn.co/image/ab67616d0000b2730f0039968cd918767d3f1488","1","3","212306","https://p.scdn.co/mp3-preview/282ba2881bc2f1f77f4ae2b11d8b5aa9c97242da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUM71001801","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5z8DiKSG4EwxmO6gUi12rZ","Another Saturday Night","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","spotify:album:2NFd4ApYFitFtJhGTSfDdP","Ain't That Good News","spotify:artist:6hnWRPzGGKiapVX1UCdEAC","Sam Cooke","1964-03-01","https://i.scdn.co/image/ab67616d0000b2737329db55d8ec4e851b694aa1","1","5","160000","https://p.scdn.co/mp3-preview/b0e76bc1287c47f14da56b3e62df225e4ce6e1cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USA176320170","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:30upl1YT1suEgSDpIopSky","Any Day Now","spotify:artist:6Sb8EHpZvyjSTT5KD9DjUZ","Ronnie Milsap","spotify:album:0fwjRFRzp9GeNSBpRzkiOs","Inside","spotify:artist:6Sb8EHpZvyjSTT5KD9DjUZ","Ronnie Milsap","1982-05-01","https://i.scdn.co/image/ab67616d0000b273c4941b642fd4334a01bd3827","1","1","222400","https://p.scdn.co/mp3-preview/cee68f99ee87f43d50095776eaa533a6c550ffd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USRN11400364","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:1ib9zzAc7DsTdTtp0LFMS0","Anything","spotify:artist:2NmK5FyrQ18HOPXq1UBzqa","SWV","spotify:album:2BBrAtWY0c6dPio5b2JYFK","It's About Time","spotify:artist:2NmK5FyrQ18HOPXq1UBzqa","SWV","1992-10-27","https://i.scdn.co/image/ab67616d0000b273f56546aac4f5d002c4c3d705","1","1","168106","https://p.scdn.co/mp3-preview/1073c7a940c02d05dade451205c6fd2cbeef3505?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USRC19205696","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:38084tN66v4KHqiLpl9cN8","Anything (feat. Next)","spotify:artist:4sbB4Yy6Qig51pKCIKSLw3, spotify:artist:2MGT7CYlixSPxAnnkhLpaA","Jaheim, Next","spotify:album:2Hvu2Yh4ghgcLvYLr3V5dM","Ghetto Love","spotify:artist:4sbB4Yy6Qig51pKCIKSLw3","Jaheim","2001-03-13","https://i.scdn.co/image/ab67616d0000b273b83d7c965d13c826ada092e0","1","14","287026","https://p.scdn.co/mp3-preview/ba27fab7cc0938da1e9527a94b63710ec4e0908d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USWB10003278","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:2SQR7gwIYkmF7C8td0r9or","Are You Gonna Kiss Me or Not","spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp","Thompson Square","spotify:album:5sMrI33n3J1GvsedJHAlt9","Rerecords","spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp","Thompson Square","2021-10-08","https://i.scdn.co/image/ab67616d0000b27363f48e92d14b8097d9e26551","1","5","183293","https://p.scdn.co/mp3-preview/0467c8de7290af13d5ba759d19736ac5fe03c78a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","QZRTP2100001","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4wM7V31TsZzzDBEH02Hltb","Are You Lonesome Tonight?","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0QVoYzGd1p8Z3ohEaM0lsc","Elvis 30 #1 Hits","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","2002-09-24","https://i.scdn.co/image/ab67616d0000b273a0b8a1ce10fddbba6879262e","1","16","186506","https://p.scdn.co/mp3-preview/f2773686feeb838fd8db9c00168639c87fcc1617?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USRC10200340","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5fnOrhQ4KgT5irGCjIccGH","Arthur's Theme (Best That You Can Do)","spotify:artist:695W5F2Ih8dYahLdjVOIoH","Christopher Cross","spotify:album:0QXYfxXpKeLlr3hueenIHB","Arthur - The Album [Original Soundtrack]","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","1981","https://i.scdn.co/image/ab67616d0000b273b00a6721828724ce38a1e7a3","1","1","234493","https://p.scdn.co/mp3-preview/912f926fab71be4834a37da69626aa40deef7639?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USWB10800109","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:7G6l2FtQyRhQgYgut2I6i8","As Good As I Once Was","spotify:artist:2bA6fzP0lMAQ4kz6CF61w8","Toby Keith","spotify:album:4SOpJPkpAO8FT9n4sbmnoT","Honkytonk University","spotify:artist:2bA6fzP0lMAQ4kz6CF61w8","Toby Keith","2005-01-01","https://i.scdn.co/image/ab67616d0000b273608370238c487e505e961d15","1","2","227840","https://p.scdn.co/mp3-preview/97df937accce6b3d8987977d5d15ba555473db4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USDW10500088","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6S8ZXzeXsfCj8qi9179McI","As I Lay Me Down","spotify:artist:3gdIwZY6Q3RXhDteYr4ZvC","Sophie B. Hawkins","spotify:album:2oKbwv9ClTQKWHHTKCqN59","Whaler","spotify:artist:3gdIwZY6Q3RXhDteYr4ZvC","Sophie B. Hawkins","1994-07-21","https://i.scdn.co/image/ab67616d0000b273ae165106095e1e8908e49e44","1","4","248893","https://p.scdn.co/mp3-preview/97891f8a3bd10d058045d6b9365a912698c6b643?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USSM10025061","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:2WQAknZHrJAEQOFXe0F44P","Austin","spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","spotify:album:4BRHk20nhD24APuvO9PvC8","Blake Shelton","spotify:artist:1UTPBmNbXNTittyMJrNkvw","Blake Shelton","2001-07-31","https://i.scdn.co/image/ab67616d0000b2731716c34342160479d07aef9c","1","4","230333","https://p.scdn.co/mp3-preview/b58765e158eb3c9b9dd23119e86dcfa3f369da9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USGI10100011","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6kfQDanT6Buh4Wu73ghbav","Ayo Technology","spotify:artist:3q7HBObVc0L8jNeTe5Gofh, spotify:artist:31TPClRtHm23RisEBtV3X7, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","50 Cent, Justin Timberlake, Timbaland","spotify:album:6aAGx3HGsNoWvn6rMRHXBm","Curtis","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","2007-01-01","https://i.scdn.co/image/ab67616d0000b2734f3b851619040434f6ba58c4","1","7","247946","https://p.scdn.co/mp3-preview/082f3b939b12a1bae9b1802f229cf33d39d19e60?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USUM70735445","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6cZPfzVtkicrA3CyjqYKhu","Baby","spotify:artist:5rkVyNGXEgeUqKkB5ccK83","Ashanti","spotify:album:5M3BrdaT0TV5SsYsM5PM8X","Ashanti","spotify:artist:5rkVyNGXEgeUqKkB5ccK83","Ashanti","2002-01-01","https://i.scdn.co/image/ab67616d0000b2730ce7276f98d22a40865d9f0a","1","9","265706","https://p.scdn.co/mp3-preview/0f977c296a5fcb00f91d4e3cfd61f47371aa9611?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USDJ20200194","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6Sfz7OhN8Hh9plicJoIvDw","Baby, I Need Your Lovin'","spotify:artist:3TiISqKS6ESlMQ4WFfZJw2","Johnny Rivers","spotify:album:0mNhJiwrQUeogKSyhCYOI5","Rewind","spotify:artist:3TiISqKS6ESlMQ4WFfZJw2","Johnny Rivers","1967-06-23","https://i.scdn.co/image/ab67616d0000b273280ab24794508b9eacc979d6","1","7","190200","https://p.scdn.co/mp3-preview/b0ee6c720461987809b161556c6dfb4bc2aa0f3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USEM38700099","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4BbLz6pVP5oXl2plR7HLMZ","Baby Scratch My Back - Single Version","spotify:artist:36hwOoNPgnsKnhoMBYpJrJ","Slim Harpo","spotify:album:38mE82CkxuGVkZ2yN1sGGi","The Excello Singles Anthology","spotify:artist:36hwOoNPgnsKnhoMBYpJrJ","Slim Harpo","2003-07-24","https://i.scdn.co/image/ab67616d0000b273f0cf3871122092785943b264","2","1","173600","https://p.scdn.co/mp3-preview/63a29df2f1f439942ea63a27a302c678edb6eb27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USUM16501014","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:0LdHslmYWhOcyr23vUAXxw","Baby, I Love Your Way","spotify:artist:0543y7yrvny4KymoaneT4W","Peter Frampton","spotify:album:7uxBvnydUpDG30TEBponLj","Acoustic Classics","spotify:artist:0543y7yrvny4KymoaneT4W","Peter Frampton","2016-02-26","https://i.scdn.co/image/ab67616d0000b27392ae11c3b5b6a28f2ea39329","1","7","309760","https://p.scdn.co/mp3-preview/1f050ff90bb4a9488652b0352646340612ae1bb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USPK91500007","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6vcdzohhBSbNdsZBh5IRpQ","Back for Good - Radio Mix","spotify:artist:1XgFuvRd7r5g0h844A5ZUQ","Take That","spotify:album:5SjK8QSqZEHMkzlq2LgM8e","Nobody Else (Expanded Edition)","spotify:artist:1XgFuvRd7r5g0h844A5ZUQ","Take That","1995-05-08","https://i.scdn.co/image/ab67616d0000b273db5d336c648e8f540262a1c2","1","2","242266","https://p.scdn.co/mp3-preview/0a24721ab80a30ab192a9b1c0097569f40c65446?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","GBARL9500020","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4dSv0xxbcYC4o4ubz70nkr","Back to the Hotel","spotify:artist:7zgtJuRm0JcJpPQRjCgXT7","N2DEEP","spotify:album:5mbjEqr1kK4xcTH2imyROe","Back To The Hotel","spotify:artist:7zgtJuRm0JcJpPQRjCgXT7","N2DEEP","1992-06-23","https://i.scdn.co/image/ab67616d0000b273d5a7e3d477919437a01f5692","1","3","304266","https://p.scdn.co/mp3-preview/ed2264b622d36d2d3d191f37c35554418b0fa5f9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","USAR10000444","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4dWjQ3wEfW6KPaaxCoaPH4","Backseat (feat. The Cataracs & Dev)","spotify:artist:1ZKqrja0WvbSssYNFO3lzs, spotify:artist:7C64wNX3howEFZjAYRKsfP, spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE","New Boyz, The Cataracs, DEV","spotify:album:60Oqvmt4JR3zjZgpHCudU2","Too Cool to Care","spotify:artist:1ZKqrja0WvbSssYNFO3lzs","New Boyz","2011-05-13","https://i.scdn.co/image/ab67616d0000b273cedeb64b3b8e00ae97a4d94e","1","7","224093","https://p.scdn.co/mp3-preview/97022be9645fcea5af0823accf0b839403fc5475?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USWB11100018","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5ABrBYbzepxzcW9pLIWw1j","Bad Blood","spotify:artist:5N6GwJzOcOY5kv8p0NjhYL","Neil Sedaka","spotify:album:4MQXUCdpFPqi1jsM4N8aSR","The Definitive Collection","spotify:artist:5N6GwJzOcOY5kv8p0NjhYL","Neil Sedaka","2007-04-24","https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887","1","14","189066","https://p.scdn.co/mp3-preview/fe7d00d7a679f37532e0e1e6aa5af337ff4ada61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","USRZR0796814","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5AM6VOkN7ficA2O04f5JG1","Bad Boy","spotify:artist:18xgcedCGxFbqLbIQn5R8F","Miami Sound Machine","spotify:album:70ziXyCSplSPUpFmq9kh6M","Primitive Love","spotify:artist:18xgcedCGxFbqLbIQn5R8F","Miami Sound Machine","1985-08-13","https://i.scdn.co/image/ab67616d0000b273b543da62e4ba434db59813d7","1","4","235506","https://p.scdn.co/mp3-preview/793487cc10b876fadd4b99388b7360af6ef12f00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USSM10026150","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5KITgZRmX2gNeQb1FgDXw4","Bad to Me - Live","spotify:artist:7m2WaGqLDhPRdhdw5MOxjX","Billy J. Kramer & The Dakotas","spotify:album:4qHuYb9nzBAEeTr2leBzl2","On The Air (Live)","spotify:artist:7m2WaGqLDhPRdhdw5MOxjX","Billy J. Kramer & The Dakotas","2019-05-20","https://i.scdn.co/image/ab67616d0000b273e43d10e6b14eafe8771b3938","1","8","143765","https://p.scdn.co/mp3-preview/d6bcf7df868cc4178e29c7e132b4ffb1d9123d3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","GBSMU6427307","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:2fNx5nTZGjniOMT5FMcTyE","Ballerina Girl","spotify:artist:3gMaNLQm7D9MornNILzdSl","Lionel Richie","spotify:album:5IvqScO5vIXQ2zrxtpCVHf","Dancing On The Ceiling (Expanded Edition)","spotify:artist:3gMaNLQm7D9MornNILzdSl","Lionel Richie","1986","https://i.scdn.co/image/ab67616d0000b2732c33399e119cec9b0fcde564","1","3","217826","https://p.scdn.co/mp3-preview/6192c91009fdc8c117247d57f8806c38e8ec32fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USMO18582777","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:2KOt2JrCB720UxIbyzweQo","Barbara Ann","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","spotify:album:1j3ak8bXvTij3YcWXb6laH","Spirit Of America","spotify:artist:3oDbviiivRWhXwIE8hxkVV","The Beach Boys","1975-04-14","https://i.scdn.co/image/ab67616d0000b273af188836621942122e3832f5","1","18","133893","https://p.scdn.co/mp3-preview/8137b6c841befe99d11544f15f2551fa3ed73f39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USCA28600057","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:3ts6xK5GzfMAAriT9AIBmP","Barefoot Blue Jean Night","spotify:artist:1n2pb9Tsfe4SwAjmUac6YT","Jake Owen","spotify:album:4GeJssW5iLOSLOIXhLfOUJ","Barefoot Blue Jean Night","spotify:artist:1n2pb9Tsfe4SwAjmUac6YT","Jake Owen","2011-08-26","https://i.scdn.co/image/ab67616d0000b273d3b977f92e5887257ed1a455","1","4","167426","https://p.scdn.co/mp3-preview/ac07c030780fec2f57cc0570e88ae1b981b676f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USRN11100006","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6olKv2HP3XgBpvVxAswowe","Bartender","spotify:artist:32WkQRZEVKSzVAAYqukAEA","Lady A","spotify:album:1JHNRou038CfCC0RZztDz8","747","spotify:artist:32WkQRZEVKSzVAAYqukAEA","Lady A","2014-09-30","https://i.scdn.co/image/ab67616d0000b273228954c1b2b3ee5e31031e68","1","2","198266","https://p.scdn.co/mp3-preview/26008e6b10671af4f09ed934b9b9e91660412853?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUM71406165","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:3PbHle8KhJp6GuO1jLdEmQ","Be Like That","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","spotify:album:5gO2acKSOaJnP0Mcy8IpU6","The Better Life","spotify:artist:2RTUTCvo6onsAnheUk3aL9","3 Doors Down","2000","https://i.scdn.co/image/ab67616d0000b2732868c4713a3912fd476b42f1","1","5","265906","https://p.scdn.co/mp3-preview/e0a9e71ab4eac248fd7c15c5c0194ce2b8ea837b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USUR19980275","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:3gOsZGaMej7EMVy6VBjxHM","Beach Baby","spotify:artist:4ndt8TW7IvdI3SPh0LBMHO","First Class","spotify:album:0A3VTVrPhEFCsc7NVEUApv","Sun Sea Sand And Sex","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2009-05-18","https://i.scdn.co/image/ab67616d0000b273be9457783277cadad93c7d4e","1","2","293453","","false","1","GBCBU0910510","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:5dNGORzxFb5z3v7vSAFkTU","Beachin'","spotify:artist:1n2pb9Tsfe4SwAjmUac6YT","Jake Owen","spotify:album:59ePhOhLFvSOFG4L5FRGzp","Days of Gold","spotify:artist:1n2pb9Tsfe4SwAjmUac6YT","Jake Owen","2013-12-02","https://i.scdn.co/image/ab67616d0000b2737a1cb3fa39a383468d5cadfc","1","2","191040","https://p.scdn.co/mp3-preview/26f7f36480f63adc15bf7be9c8c9fe16e88e8fa6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USRN11300044","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:74jTexO94dFGyXGyeu8krd","Beautiful Life","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","spotify:album:5BOX6g9aOGf0yh7OEkzen3","The Bridge","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","1995-11-07","https://i.scdn.co/image/ab67616d0000b273e28a4fe1ad7dfc3eaf7a681d","1","1","221186","https://p.scdn.co/mp3-preview/da9098912c0b74348e97ab9a8f3ddf7fd8b00d99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","SEVJH0803501","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4mha5rWx90CtdF0PMumh43","Because of You (Acoustic)","spotify:artist:6V03b3Y36lolYP2orXn8mV","98º","spotify:album:79KbYTbpyMU9QYJvc7dr7A","2.0","spotify:artist:6V03b3Y36lolYP2orXn8mV","98º","2013-05-07","https://i.scdn.co/image/ab67616d0000b273e47f6f658f1942bb2fccf42e","1","12","202306","https://p.scdn.co/mp3-preview/618881109bfaeef5ea4f541e66447551e4bf3d72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USKO11300820","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6GHMJJjpoqiBnw3wgSplL7","Beep","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ, spotify:artist:085pc2PYOi8bGKj0PNjekA","The Pussycat Dolls, will.i.am","spotify:album:53zV9rZ5yfWgigsmuJtYpG","PCD","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ","The Pussycat Dolls","2005-01-01","https://i.scdn.co/image/ab67616d0000b2735d9edaa7b844f929a5b2973e","1","2","229360","https://p.scdn.co/mp3-preview/433c44f40298de7404eb61613e0186e05a98499c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USUM70501898","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:6t2eIONH4Sax3R21QWiKNp","Believe Me","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:3TVXtAsR1Inumwj472S9r4","Lil Wayne, Drake","spotify:album:7pnplSgRtopeTNyCxBJf4n","Believe Me","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2014-05-28","https://i.scdn.co/image/ab67616d0000b273a097c007351b6dc514af10fc","1","1","337640","https://p.scdn.co/mp3-preview/c6c075557330eba5dee1f8090d7e9c7e442d3ce1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USCM51400173","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:3z7NGMJjpG5IlMJq6TUjuW","Bernadette - Single Version / Mono","spotify:artist:7fIvjotigTGWqjIz6EP1i4","Four Tops","spotify:album:3XjEIrHExP51C8Iyircdzt","Motown Legends: Bernadette","spotify:artist:7fIvjotigTGWqjIz6EP1i4","Four Tops","1993-01-01","https://i.scdn.co/image/ab67616d0000b2733392f1798c3cb0013704a469","1","2","183826","https://p.scdn.co/mp3-preview/5c6ed4ca1072fb39b12bbefb67e1c743ab192484?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USMO16700453","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:0YwUJOHKYxlm5gVfIkl8Ym","Best Friend","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","spotify:album:2yHJoGH0mIqYVAHUFKJcZ6","Brandy","spotify:artist:05oH07COxkXKIMt6mIPRee","Brandy","1994","https://i.scdn.co/image/ab67616d0000b27345b86aa8f8be545955be7e8c","1","3","288840","https://p.scdn.co/mp3-preview/e55bb0164e25b55212ba42d36f996256cb50c31a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USAT20901759","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:3lBRNqXjPp2j3JMTCXDTNO","Best Thing I Never Had","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:1gIC63gC3B7o7FfpPACZQJ","4","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2011-06-24","https://i.scdn.co/image/ab67616d0000b273ff5429125128b43572dbdccd","1","12","253746","https://p.scdn.co/mp3-preview/53e77e774e00bf01be5be21d629fb06d00740766?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSM11102904","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:0pMUR7Uvp6vxlbG0qBFvgM","Better Off Alone","spotify:artist:2tbvDi9eXf9XXp06LupkED","Alice Deejay","spotify:album:5oPKlo7IBFXlh12tqDVoAU","Who Needs Guitars Anyway?","spotify:artist:2tbvDi9eXf9XXp06LupkED","Alice Deejay","2000","https://i.scdn.co/image/ab67616d0000b27318313757738929cd5486f17c","1","2","214883","","false","5","NLC529811119","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:10fddGyyeUquZZ2uPTjD7P","Better Than Me","spotify:artist:6BMhCQJYHxxKAeqYS1p5rY","Hinder","spotify:album:2SmDuZSWtjukp9gkG2mcBQ","Extreme Behavior","spotify:artist:6BMhCQJYHxxKAeqYS1p5rY","Hinder","2005-01-01","https://i.scdn.co/image/ab67616d0000b273395bf2151b99ef7f8b3116b5","1","6","223533","https://p.scdn.co/mp3-preview/de13e1f793c96a03c3fd3b53339b1100c45d7bbb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USUM70503176","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:0hOA8SoraNo2ZP1amtVYnY","Big Love - 2017 Remaster","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:4AsXQ17Arq1cUVoa9dKJ3F","Tango In the Night (Deluxe Edition)","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1987-04-13","https://i.scdn.co/image/ab67616d0000b273aaba065944cd82a6f15c86b6","1","1","223733","https://p.scdn.co/mp3-preview/67ce333390568d21f9377f45fdec9913b0298a42?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USRH11602187","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:2xLOMHjkOK8nzxJ4r6yOKR","Birthday","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:5MQBzs5YlZlE28mD9yUItn","PRISM (Deluxe)","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2013-10-18","https://i.scdn.co/image/ab67616d0000b27347f930accd8ac01686401fa2","1","3","215042","https://p.scdn.co/mp3-preview/8edba8e1909aad44457b17493750833c83c9fda6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUM71311293","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:4EfN6bixdOOgoLYR5C4cWo","Birthday Cake","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:1Kw1bVd07oRqcjrcjQKC8T","Talk That Talk","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2011-11-19","https://i.scdn.co/image/ab67616d0000b2731c5eacf6965d328c2c795cef","1","6","78200","https://p.scdn.co/mp3-preview/f2a68c491db1819c03f55784b7667940a98feca6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USUM71118092","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:57iDDD9N9tTWe75x6qhStw","Bitter Sweet Symphony","spotify:artist:2cGwlqi3k18jFpUyTrsR84","The Verve","spotify:album:52AeC4gwbxDfFlLHgK1ByD","Urban Hymns (Remastered 2016)","spotify:artist:2cGwlqi3k18jFpUyTrsR84","The Verve","1997-09-29","https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45","1","1","357266","https://p.scdn.co/mp3-preview/0645f82269a1b9e3b83bc9352c37769a8ee35218?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","GBUM71601816","spotify:user:1139977116","2023-03-17T09:25:21Z"
"spotify:track:1bzM1cd6oqFozdr4wK6HdR","Blessings","spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:3TVXtAsR1Inumwj472S9r4","Big Sean, Drake","spotify:album:1j2x7FJXTgUT0X5hZ8TDXE","Dark Sky Paradise","spotify:artist:0c173mlxpT3dSFRgMO8XPh","Big Sean","2015-02-24","https://i.scdn.co/image/ab67616d0000b27350192d5f728fea13fb3af203","1","2","252040","https://p.scdn.co/mp3-preview/3aa488cbe44a07bfe3875a4984f118f57152e9ff?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USUM71501153","spotify:user:1139977116","2023-03-17T09:25:21Z"
